Country,Year,Month,CalendarDay,I7494_5,I7494_6,I7494_7
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-25,898051.0663,95.6362394199,939028.0
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-26,981441.4659,104.5167413432,939028.0
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-27,969505.4403,103.2456370098,939028.0
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-28,975922.0135,103.9289577627,939028.0
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-29,965378.1048,102.8061042695,939028.0
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-01,959782.6342,102.2102252755,939028.0
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-02,951690.2197,101.3484389922,939028.0
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-03,946972.3923,100.8460229407,939028.0
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-04,905493.0946,96.4287640624,939028.0
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-05,903270.8448,96.1921097986,939028.0
